time                          x                             y                             z                             
3.015625000000001e-01         2.280599988548103e+01         6.802991591979034e+00         1.964458570010665e+01         
3.031250000000001e-01         2.283374240996707e+01         6.830750044740883e+00         1.964086655299323e+01         
3.046875000000001e-01         2.286160146312774e+01         6.858402507768938e+00         1.963712777665603e+01         
3.062500000000001e-01         2.288957666087322e+01         6.885948562758190e+00         1.963336936860083e+01         
3.078125000000002e-01         2.291766761759751e+01         6.913387792788179e+00         1.962959132637011e+01         
3.093750000000002e-01         2.294587394618350e+01         6.940719782328385e+00         1.962579364754310e+01         
3.109375000000002e-01         2.297419525800803e+01         6.967944117243603e+00         1.962197632973580e+01         
3.125000000000002e-01         2.300263116294694e+01         6.995060384799308e+00         1.961813937060100e+01         
3.140625000000002e-01         2.303118126938017e+01         7.022068173666987e+00         1.961428276782830e+01         
3.156250000000003e-01         2.305984518419685e+01         7.048967073929463e+00         1.961040651914418e+01         
3.171875000000003e-01         2.308862251280050e+01         7.075756677086203e+00         1.960651062231197e+01         
3.187500000000003e-01         2.311751285911409e+01         7.102436576058602e+00         1.960259507513189e+01         
3.203125000000003e-01         2.314651582558526e+01         7.129006365195245e+00         1.959865987544110e+01         
3.218750000000004e-01         2.317563101319151e+01         7.155465640277166e+00         1.959470502111372e+01         
3.234375000000004e-01         2.320485802144537e+01         7.181813998523071e+00         1.959073051006082e+01         
3.250000000000004e-01         2.323419644839967e+01         7.208051038594555e+00         1.958673634023047e+01         
3.265625000000004e-01         2.326364589065274e+01         7.234176360601294e+00         1.958272250960775e+01         
3.281250000000004e-01         2.329320594335370e+01         7.260189566106220e+00         1.957868901621479e+01         
3.296875000000005e-01         2.332287620020771e+01         7.286090258130678e+00         1.957463585811078e+01         
3.312500000000005e-01         2.335265625348129e+01         7.311878041159567e+00         1.957056303339197e+01         
3.328125000000005e-01         2.338254569400766e+01         7.337552521146456e+00         1.956647054019174e+01         
3.343750000000005e-01         2.341254411119201e+01         7.363113305518684e+00         1.956235837668055e+01         
3.359375000000006e-01         2.344265109301691e+01         7.388560003182446e+00         1.955822654106604e+01         
3.375000000000006e-01         2.347286622604764e+01         7.413892224527851e+00         1.955407503159297e+01         
3.390625000000006e-01         2.350318909543762e+01         7.439109581433967e+00         1.954990384654329e+01         
3.406250000000006e-01         2.353361928493376e+01         7.464211687273847e+00         1.954571298423614e+01         
3.421875000000006e-01         2.356415637688195e+01         7.489198156919534e+00         1.954150244302786e+01         
3.437500000000007e-01         2.359479995223245e+01         7.514068606747045e+00         1.953727222131202e+01         
3.453125000000007e-01         2.362554959054537e+01         7.538822654641341e+00         1.953302231751942e+01         
3.468750000000007e-01         2.365640486999614e+01         7.563459920001271e+00         1.952875273011812e+01         
3.484375000000007e-01         2.368736536738102e+01         7.587980023744503e+00         1.952446345761344e+01         
3.500000000000008e-01         2.371843065812260e+01         7.612382588312434e+00         1.952015449854800e+01         
3.515625000000008e-01         2.374960031627533e+01         7.636667237675073e+00         1.951582585150168e+01         
3.531250000000008e-01         2.378087391453105e+01         7.660833597335916e+00         1.951147751509171e+01         
3.546875000000008e-01         2.381225102422460e+01         7.684881294336795e+00         1.950710948797260e+01         
3.562500000000008e-01         2.384373121533935e+01         7.708809957262705e+00         1.950272176883621e+01         
3.578125000000009e-01         2.387531405651284e+01         7.732619216246620e+00         1.949831435641175e+01         
3.593750000000009e-01         2.390699911504237e+01         7.756308702974278e+00         1.949388724946576e+01         
3.609375000000009e-01         2.393878595689065e+01         7.779878050688953e+00         1.948944044680217e+01         
3.625000000000009e-01         2.397067414669141e+01         7.803326894196207e+00         1.948497394726227e+01         
3.640625000000010e-01         2.400266324775513e+01         7.826654869868620e+00         1.948048774972473e+01         
3.656250000000010e-01         2.403475282207468e+01         7.849861615650501e+00         1.947598185310561e+01         
3.671875000000010e-01         2.406694243033101e+01         7.872946771062576e+00         1.947145625635838e+01         
3.687500000000010e-01         2.409923163189891e+01         7.895909977206661e+00         1.946691095847391e+01         
3.703125000000010e-01         2.413161998485270e+01         7.918750876770310e+00         1.946234595848049e+01         
3.718750000000011e-01         2.416410704597202e+01         7.941469114031444e+00         1.945776125544382e+01         
3.734375000000011e-01         2.419669237074755e+01         7.964064334862961e+00         1.945315684846704e+01         
3.750000000000011e-01         2.422937551338683e+01         7.986536186737327e+00         1.944853273669071e+01         
3.765625000000011e-01         2.426215602682004e+01         8.008884318731139e+00         1.944388891929285e+01         
3.781250000000012e-01         2.429503346270581e+01         8.031108381529677e+00         1.943922539548890e+01         
3.796875000000012e-01         2.432800737143708e+01         8.053208027431426e+00         1.943454216453177e+01         
3.812500000000012e-01         2.436107730214692e+01         8.075182910352588e+00         1.942983922571181e+01         
